Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD8449,Veena,"Eggs, Meat & Fish",Mutton,Namakkal,4/15/2015,West,2329,0.16,675.41,Tamil Nadu
OD8450,Mathew,Snacks,Chocolates,Virudhunagar,07-04-2017,West,1997,0.28,299.55,Tamil Nadu
OD8451,Roshan,Beverages,Soft Drinks,Kanyakumari,11/28/2015,West,1184,0.1,485.44,Tamil Nadu
OD8452,Malik,Bakery,Breads & Buns,Perambalur,6/14/2017,West,1637,0.2,130.96,Tamil Nadu
OD8453,Ravi,Oil & Masala,Spices,Viluppuram,11-12-2018,West,2110,0.29,611.9,Tamil Nadu
OD8454,Esther,Snacks,Chocolates,Ramanadhapuram,11-12-2018,West,2408,0.32,192.64,Tamil Nadu
OD8455,Arvind,Food Grains,Rice,Tenkasi,10-10-2015,West,2006,0.25,421.26,Tamil Nadu
OD8456,Sudeep,"Eggs, Meat & Fish",Eggs,Cumbum,09-02-2018,West,918,0.35,229.5,Tamil Nadu
OD8457,Surya,Bakery,Breads & Buns,Virudhunagar,7/18/2015,West,1840,0.14,772.8,Tamil Nadu
OD8458,Surya,"Eggs, Meat & Fish",Mutton,Pudukottai,09-12-2017,West,1186,0.26,59.3,Tamil Nadu
OD8459,Mathew,Bakery,Breads & Buns,Karur,09-11-2018,West,1417,0.3,481.78,Tamil Nadu
OD8460,Vince,Bakery,Biscuits,Chennai,9/22/2018,Central,933,0.35,214.59,Tamil Nadu
OD8461,Ridhesh,Snacks,Cookies,Perambalur,11/16/2016,Central,2397,0.33,191.76,Tamil Nadu
OD8462,Veronica,Fruits & Veggies,Organic Vegetables,Salem,11/16/2016,Central,1988,0.13,497,Tamil Nadu
OD8463,Komal,Beverages,Soft Drinks,Chennai,08-09-2016,Central,802,0.1,296.74,Tamil Nadu
OD8464,Sharon,Snacks,Cookies,Salem,11/16/2016,Central,1136,0.13,136.32,Tamil Nadu
OD8465,Muneer,Beverages,Soft Drinks,Ramanadhapuram,5/23/2016,Central,2178,0.17,675.18,Tamil Nadu
OD8466,Willams,"Eggs, Meat & Fish",Fish,Coimbatore,06-12-2017,Central,2034,0.32,488.16,Tamil Nadu
OD8467,Ganesh,Oil & Masala,Spices,Namakkal,6/30/2018,Central,1195,0.19,59.75,Tamil Nadu
OD8468,Sharon,Snacks,Cookies,Trichy,9/17/2018,Central,955,0.3,334.25,Tamil Nadu
OD8469,Akash,Bakery,Biscuits,Tenkasi,3/29/2017,Central,1061,0.24,297.08,Tamil Nadu
OD8470,Muneer,Bakery,Cakes,Nagercoil,02-03-2018,Central,2238,0.27,783.3,Tamil Nadu
OD8471,Roshan,Fruits & Veggies,Fresh Fruits,Vellore,6/30/2018,Central,935,0.33,420.75,Tamil Nadu
OD8472,Ramesh,Food Grains,Rice,Chennai,06-12-2017,Central,1678,0.23,453.06,Tamil Nadu
OD8473,Yadav,Food Grains,Dals & Pulses,Tenkasi,12/21/2016,Central,916,0.17,100.76,Tamil Nadu
OD8474,Sudha,Food Grains,Rice,Tirunelveli,8/18/2017,Central,1956,0.18,567.24,Tamil Nadu
OD8475,Hafiz,Food Grains,Organic Staples,Virudhunagar,11/29/2017,Central,2375,0.34,546.25,Tamil Nadu
OD8476,Arutra,"Eggs, Meat & Fish",Eggs,Coimbatore,09-09-2017,Central,1146,0.15,481.32,Tamil Nadu
OD8477,Komal,Fruits & Veggies,Organic Vegetables,Trichy,8/18/2017,Central,1274,0.14,356.72,Tamil Nadu
OD8478,Roshan,Food Grains,Dals & Pulses,Tenkasi,03-04-2018,Central,502,0.34,50.2,Tamil Nadu
OD8479,Ravi,Beverages,Health Drinks,Viluppuram,11/27/2016,East,1068,0.28,480.6,Tamil Nadu
OD8480,Arutra,Food Grains,Dals & Pulses,Chennai,08-02-2016,East,1224,0.12,208.08,Tamil Nadu
OD8481,Hussain,Fruits & Veggies,Organic Vegetables,Dharmapuri,01-12-2018,East,1231,0.1,381.61,Tamil Nadu
OD8482,Adavan,Snacks,Noodles,Coimbatore,04-04-2017,East,1947,0.19,525.69,Tamil Nadu
OD8483,Shree,Snacks,Cookies,Tirunelveli,11/27/2016,East,2464,0.18,714.56,Tamil Nadu
OD8484,Roshan,Snacks,Chocolates,Virudhunagar,06-04-2016,East,596,0.25,214.56,Tamil Nadu
OD8485,Yusuf,Oil & Masala,Masalas,Pudukottai,10-03-2018,East,1149,0.18,344.7,Tamil Nadu
OD8486,Aditi,Snacks,Chocolates,Karur,09-03-2018,East,1516,0.31,379,Tamil Nadu
OD8487,Vinne,Fruits & Veggies,Fresh Fruits,Tenkasi,09-03-2018,East,1158,0.1,138.96,Tamil Nadu
OD8488,Vinne,"Eggs, Meat & Fish",Eggs,Virudhunagar,11/25/2015,East,1025,0.24,174.25,Tamil Nadu
OD8489,Shah,Oil & Masala,Spices,Vellore,9/23/2017,East,1660,0.28,498,Tamil Nadu
OD8490,Ramesh,"Eggs, Meat & Fish",Eggs,Nagercoil,11-02-2018,East,694,0.18,229.02,Tamil Nadu
OD8491,Vince,Bakery,Cakes,Cumbum,11/27/2016,East,645,0.13,141.9,Tamil Nadu
OD8492,Harish,"Eggs, Meat & Fish",Chicken,Namakkal,12/19/2016,East,1994,0.31,677.96,Tamil Nadu
OD8493,Sheeba,Snacks,Noodles,Kanyakumari,07-03-2018,East,506,0.33,65.78,Tamil Nadu
OD8494,Sabeela,Snacks,Chocolates,Vellore,8/21/2017,East,1902,0.28,798.84,Tamil Nadu
OD8495,Veena,Food Grains,Rice,Kanyakumari,9/19/2016,South,1613,0.32,548.42,Tamil Nadu
OD8496,Shree,Food Grains,Rice,Dharmapuri,9/22/2016,South,1246,0.28,498.4,Tamil Nadu
OD8497,Sharon,Snacks,Cookies,Dharmapuri,9/17/2018,South,2281,0.3,661.49,Tamil Nadu
OD8498,Roshan,Beverages,Soft Drinks,Pudukottai,04-01-2017,South,2044,0.27,531.44,Tamil Nadu
OD8499,James,Fruits & Veggies,Fresh Fruits,Namakkal,3/31/2018,South,793,0.23,348.92,Tamil Nadu
OD8500,Willams,Food Grains,Dals & Pulses,Kanyakumari,4/17/2017,South,1936,0.31,484,Tamil Nadu
OD8501,Ridhesh,Beverages,Soft Drinks,Ramanadhapuram,9/29/2015,West,1507,0.32,75.35,Tamil Nadu
OD8502,Roshan,Food Grains,Dals & Pulses,Tirunelveli,11/19/2016,West,1631,0.2,195.72,Tamil Nadu
OD8503,Willams,Beverages,Health Drinks,Vellore,12-03-2018,West,2344,0.13,586,Tamil Nadu
OD8504,Rumaiza,Oil & Masala,Spices,Krishnagiri,1/28/2018,West,1141,0.33,387.94,Tamil Nadu
OD8505,Roshan,Food Grains,Atta & Flour,Tenkasi,11-02-2018,West,1471,0.18,88.26,Tamil Nadu
OD8506,Veena,"Eggs, Meat & Fish",Fish,Kanyakumari,5/25/2016,West,1268,0.33,405.76,Tamil Nadu
OD8507,Sudeep,Bakery,Breads & Buns,Virudhunagar,4/19/2015,West,1575,0.17,582.75,Tamil Nadu
OD8508,Sudeep,Bakery,Breads & Buns,Vellore,11-11-2018,West,1961,0.12,509.86,Tamil Nadu
OD8509,Yadav,Beverages,Health Drinks,Vellore,09-02-2018,West,1590,0.24,699.6,Tamil Nadu
OD8510,Rumaiza,Oil & Masala,Masalas,Dharmapuri,3/13/2016,West,2296,0.17,551.04,Tamil Nadu
OD8511,Kumar,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,12-01-2016,West,1848,0.23,739.2,Tamil Nadu
OD8512,Ravi,Bakery,Cakes,Perambalur,9/29/2015,West,2324,0.26,581,Tamil Nadu
OD8513,Haseena,Snacks,Noodles,Virudhunagar,12-09-2018,West,1280,0.16,537.6,Tamil Nadu
OD8514,Esther,Snacks,Chocolates,Madurai,3/18/2015,West,1694,0.31,677.6,Tamil Nadu
OD8515,Vidya,Fruits & Veggies,Organic Fruits,Kanyakumari,9/15/2018,West,1982,0.23,574.78,Tamil Nadu
OD8516,Arutra,Beverages,Soft Drinks,Chennai,2/26/2018,West,2371,0.19,308.23,Tamil Nadu
OD8517,Krithika,Fruits & Veggies,Fresh Vegetables,Ooty,3/13/2016,West,1261,0.12,340.47,Tamil Nadu
OD8518,James,Oil & Masala,Edible Oil & Ghee,Virudhunagar,12-01-2016,West,731,0.22,73.1,Tamil Nadu
OD8519,James,Oil & Masala,Masalas,Nagercoil,05-11-2016,West,1839,0.34,183.9,Tamil Nadu
OD8520,Jackson,Oil & Masala,Edible Oil & Ghee,Pudukottai,12-09-2018,West,1123,0.26,325.67,Tamil Nadu
OD8521,Peer,Oil & Masala,Spices,Nagercoil,5/19/2018,West,1183,0.17,414.05,Tamil Nadu
OD8522,Ridhesh,Bakery,Breads & Buns,Madurai,6/22/2018,Central,934,0.27,298.88,Tamil Nadu
OD8523,Muneer,Bakery,Cakes,Ramanadhapuram,09-07-2015,Central,858,0.1,188.76,Tamil Nadu
OD8524,Ravi,Oil & Masala,Edible Oil & Ghee,Bodi,1/14/2018,Central,2161,0.24,756.35,Tamil Nadu
OD8525,Vinne,Beverages,Soft Drinks,Nagercoil,11/26/2018,Central,2126,0.32,595.28,Tamil Nadu
OD8526,Jackson,"Eggs, Meat & Fish",Eggs,Salem,09-12-2015,Central,1453,0.24,145.3,Tamil Nadu
OD8527,Krithika,Beverages,Health Drinks,Vellore,4/22/2017,Central,803,0.28,273.02,Tamil Nadu
OD8528,Hafiz,Fruits & Veggies,Organic Fruits,Dindigul,6/14/2015,Central,563,0.33,168.9,Tamil Nadu
OD8529,Anu,Food Grains,Organic Staples,Virudhunagar,11/26/2018,Central,627,0.12,257.07,Tamil Nadu
OD8530,Veronica,"Eggs, Meat & Fish",Chicken,Tenkasi,11-10-2016,Central,2124,0.14,892.08,Tamil Nadu
OD8531,Mathew,Beverages,Health Drinks,Madurai,11/26/2018,Central,2079,0.27,353.43,Tamil Nadu
OD8532,Peer,Beverages,Soft Drinks,Trichy,06-09-2017,Central,1880,0.11,319.6,Tamil Nadu
OD8533,Alan,Fruits & Veggies,Organic Fruits,Karur,12-12-2017,Central,621,0.26,223.56,Tamil Nadu
OD8534,Veronica,Fruits & Veggies,Organic Fruits,Ramanadhapuram,11/18/2018,Central,2012,0.25,442.64,Tamil Nadu
OD8535,Vidya,Oil & Masala,Edible Oil & Ghee,Salem,3/20/2017,Central,1094,0.16,426.66,Tamil Nadu
OD8536,Ramesh,Beverages,Soft Drinks,Bodi,11/17/2015,Central,1720,0.33,670.8,Tamil Nadu
OD8537,Malik,"Eggs, Meat & Fish",Chicken,Perambalur,07-09-2018,Central,1075,0.21,451.5,Tamil Nadu
OD8538,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,5/30/2017,Central,2116,0.25,253.92,Tamil Nadu
OD8539,Arutra,Snacks,Noodles,Pudukottai,09-07-2015,Central,1567,0.31,438.76,Tamil Nadu
OD8540,Sudeep,Oil & Masala,Masalas,Virudhunagar,08-08-2015,Central,2215,0.2,110.75,Tamil Nadu
OD8541,Rumaiza,Beverages,Soft Drinks,Perambalur,9/24/2016,Central,583,0.32,134.09,Tamil Nadu
OD8542,Vidya,Fruits & Veggies,Organic Vegetables,Coimbatore,7/20/2015,Central,823,0.34,189.29,Tamil Nadu
OD8543,Amy,Oil & Masala,Masalas,Virudhunagar,11/22/2016,Central,2014,0.1,543.78,Tamil Nadu
OD8544,Verma,"Eggs, Meat & Fish",Eggs,Cumbum,12/26/2016,Central,976,0.3,409.92,Tamil Nadu
OD8545,Surya,Oil & Masala,Edible Oil & Ghee,Dharmapuri,07-12-2015,Central,895,0.23,116.35,Tamil Nadu
OD8546,Rumaiza,Oil & Masala,Spices,Chennai,6/19/2018,Central,506,0.21,96.14,Tamil Nadu
OD8547,Sudha,Bakery,Cakes,Ramanadhapuram,3/30/2016,Central,1294,0.25,569.36,Tamil Nadu
OD8548,Arvind,Beverages,Health Drinks,Bodi,8/17/2018,Central,2228,0.23,668.4,Tamil Nadu
OD8549,Verma,Beverages,Health Drinks,Bodi,03-01-2015,Central,1818,0.18,363.6,Tamil Nadu
OD8550,Esther,Fruits & Veggies,Fresh Fruits,Theni,9/13/2015,Central,1056,0.15,359.04,Tamil Nadu
OD8551,Mathew,Oil & Masala,Spices,Perambalur,11/18/2017,Central,727,0.17,232.64,Tamil Nadu
OD8552,Jackson,Fruits & Veggies,Organic Vegetables,Viluppuram,10-12-2018,Central,1863,0.22,130.41,Tamil Nadu
OD8553,Vince,"Eggs, Meat & Fish",Fish,Ramanadhapuram,9/25/2015,Central,1552,0.28,108.64,Tamil Nadu
OD8554,Haseena,Fruits & Veggies,Fresh Fruits,Salem,2/17/2018,Central,1333,0.1,253.27,Tamil Nadu
OD8555,Muneer,Snacks,Cookies,Ooty,12/14/2018,Central,1667,0.28,433.42,Tamil Nadu
OD8556,Kumar,Snacks,Noodles,Krishnagiri,05-11-2018,Central,861,0.34,198.03,Tamil Nadu
OD8557,Krithika,Snacks,Chocolates,Vellore,4/20/2018,Central,784,0.13,156.8,Tamil Nadu
OD8558,Muneer,Food Grains,Dals & Pulses,Nagercoil,8/17/2018,Central,2362,0.3,566.88,Tamil Nadu
OD8559,Jackson,Snacks,Chocolates,Theni,09-03-2017,Central,1286,0.12,450.1,Tamil Nadu
OD8560,Akash,Food Grains,Atta & Flour,Theni,12/29/2015,Central,737,0.18,147.4,Tamil Nadu
OD8561,Sharon,Beverages,Health Drinks,Theni,4/30/2017,Central,1425,0.32,541.5,Tamil Nadu
OD8562,Jackson,"Eggs, Meat & Fish",Eggs,Trichy,11-12-2018,Central,1187,0.13,249.27,Tamil Nadu
OD8563,Alan,Food Grains,Organic Staples,Dindigul,8/23/2017,Central,1565,0.31,532.1,Tamil Nadu
OD8564,Willams,Oil & Masala,Edible Oil & Ghee,Tirunelveli,7/20/2015,Central,2074,0.17,642.94,Tamil Nadu
OD8565,Anu,Beverages,Health Drinks,Kanyakumari,7/28/2017,Central,794,0.23,262.02,Tamil Nadu
OD8566,Anu,Bakery,Cakes,Kanyakumari,7/28/2017,Central,1771,0.1,141.68,Tamil Nadu
OD8567,Anu,Beverages,Soft Drinks,Tenkasi,7/16/2016,East,893,0.19,348.27,Tamil Nadu
OD8568,Sudha,Food Grains,Rice,Coimbatore,09-01-2016,East,811,0.28,210.86,Tamil Nadu
OD8569,Vidya,Beverages,Health Drinks,Salem,10-04-2018,East,730,0.17,138.7,Tamil Nadu
OD8570,Arvind,Food Grains,Rice,Dharmapuri,03-11-2018,East,1560,0.19,421.2,Tamil Nadu
OD8571,Krithika,Fruits & Veggies,Organic Fruits,Chennai,07-06-2016,East,1502,0.29,570.76,Tamil Nadu
OD8572,Vidya,Oil & Masala,Masalas,Pudukottai,12/31/2015,East,2172,0.3,412.68,Tamil Nadu
OD8573,Adavan,Snacks,Chocolates,Karur,12/23/2018,East,1264,0.2,176.96,Tamil Nadu
OD8574,Kumar,Food Grains,Rice,Dindigul,8/21/2018,East,764,0.15,53.48,Tamil Nadu
OD8575,Ridhesh,Oil & Masala,Masalas,Theni,09-01-2016,East,1790,0.23,304.3,Tamil Nadu
OD8576,Jackson,"Eggs, Meat & Fish",Mutton,Cumbum,04-04-2016,East,1926,0.24,231.12,Tamil Nadu
OD8577,Akash,Fruits & Veggies,Fresh Fruits,Ooty,09-08-2017,East,2210,0.14,950.3,Tamil Nadu
OD8578,Hafiz,"Eggs, Meat & Fish",Mutton,Perambalur,12-01-2018,East,1491,0.12,298.2,Tamil Nadu
OD8579,Haseena,Oil & Masala,Spices,Theni,9/21/2016,East,1943,0.33,582.9,Tamil Nadu
OD8580,Hussain,Fruits & Veggies,Organic Vegetables,Coimbatore,7/23/2016,East,1239,0.3,136.29,Tamil Nadu
OD8581,Mathew,Beverages,Soft Drinks,Perambalur,8/21/2018,East,1631,0.25,685.02,Tamil Nadu
OD8582,Akash,Food Grains,Rice,Kanyakumari,09-11-2016,East,1253,0.27,288.19,Tamil Nadu
OD8583,Shree,Fruits & Veggies,Organic Fruits,Karur,7/17/2018,East,819,0.16,122.85,Tamil Nadu
OD8584,Arvind,Snacks,Cookies,Krishnagiri,11/28/2018,East,1012,0.33,283.36,Tamil Nadu
OD8585,Arvind,Beverages,Health Drinks,Krishnagiri,11/28/2018,East,2105,0.14,610.45,Tamil Nadu
OD8586,Roshan,Beverages,Soft Drinks,Dindigul,12/31/2015,East,1247,0.29,511.27,Tamil Nadu
OD8587,Akash,"Eggs, Meat & Fish",Mutton,Nagercoil,12-02-2017,East,1435,0.23,172.2,Tamil Nadu
OD8588,Muneer,Oil & Masala,Edible Oil & Ghee,Tenkasi,11-09-2015,East,1541,0.12,107.87,Tamil Nadu
OD8589,Krithika,Oil & Masala,Edible Oil & Ghee,Pudukottai,09-08-2015,East,595,0.26,249.9,Tamil Nadu
OD8590,Jonas,"Eggs, Meat & Fish",Chicken,Ooty,08-12-2017,East,2216,0.2,199.44,Tamil Nadu
OD8591,Sabeela,"Eggs, Meat & Fish",Mutton,Tenkasi,11/14/2015,East,1707,0.24,170.7,Tamil Nadu
OD8592,Sundar,Snacks,Noodles,Ramanadhapuram,09-06-2016,East,2009,0.1,683.06,Tamil Nadu
OD8593,Akash,Snacks,Cookies,Viluppuram,4/26/2017,East,1109,0.26,199.62,Tamil Nadu
OD8594,Peer,Food Grains,Atta & Flour,Cumbum,6/27/2018,East,2447,0.15,856.45,Tamil Nadu
OD8595,Vinne,Beverages,Health Drinks,Chennai,12/27/2015,East,531,0.32,159.3,Tamil Nadu
OD8596,Kumar,Bakery,Breads & Buns,Tenkasi,03-10-2018,East,597,0.13,173.13,Tamil Nadu
OD8597,Sheeba,Fruits & Veggies,Organic Fruits,Coimbatore,04-05-2016,East,1422,0.22,426.6,Tamil Nadu
OD8598,Akash,Beverages,Health Drinks,Nagercoil,03-10-2018,East,1249,0.31,224.82,Tamil Nadu
OD8599,Verma,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,10-04-2016,East,1483,0.23,237.28,Tamil Nadu
OD8600,Vinne,Fruits & Veggies,Fresh Fruits,Coimbatore,4/22/2018,East,2381,0.15,595.25,Tamil Nadu
OD8601,Krithika,Food Grains,Organic Staples,Dindigul,4/23/2015,East,672,0.21,134.4,Tamil Nadu
OD8602,Shah,Oil & Masala,Spices,Ooty,04-05-2016,East,689,0.26,282.49,Tamil Nadu
OD8603,Amy,Snacks,Cookies,Kanyakumari,6/14/2016,East,2216,0.11,686.96,Tamil Nadu
OD8604,Krithika,Oil & Masala,Spices,Madurai,05-06-2017,East,540,0.17,129.6,Tamil Nadu
OD8605,Peer,"Eggs, Meat & Fish",Chicken,Tenkasi,11-10-2017,East,924,0.19,351.12,Tamil Nadu
OD8606,Hussain,Bakery,Biscuits,Tenkasi,01-11-2017,East,2101,0.12,315.15,Tamil Nadu
OD8607,Peer,Snacks,Noodles,Dindigul,4/23/2015,East,1229,0.22,442.44,Tamil Nadu
OD8608,Veena,Oil & Masala,Masalas,Madurai,4/23/2015,East,1630,0.1,700.9,Tamil Nadu
OD8609,Ganesh,Snacks,Cookies,Tirunelveli,12/14/2018,East,2063,0.12,247.56,Tamil Nadu
OD8610,Muneer,Bakery,Breads & Buns,Kanyakumari,11/20/2016,East,1109,0.18,443.6,Tamil Nadu
OD8611,Suresh,Fruits & Veggies,Fresh Fruits,Salem,5/13/2018,East,1490,0.28,238.4,Tamil Nadu
OD8612,Jackson,Food Grains,Dals & Pulses,Nagercoil,11-03-2017,East,1763,0.14,722.83,Tamil Nadu
OD8613,Krithika,Oil & Masala,Edible Oil & Ghee,Theni,3/28/2015,East,783,0.1,274.05,Tamil Nadu
OD8614,Yadav,Beverages,Soft Drinks,Namakkal,9/17/2016,East,1388,0.24,513.56,Tamil Nadu
OD8615,Yadav,Beverages,Soft Drinks,Nagercoil,4/19/2017,East,953,0.19,181.07,Tamil Nadu
OD8616,Sheeba,"Eggs, Meat & Fish",Eggs,Chennai,03-11-2018,East,1095,0.19,372.3,Tamil Nadu
OD8617,Jonas,"Eggs, Meat & Fish",Eggs,Bodi,04-05-2016,East,2237,0.27,559.25,Tamil Nadu
OD8618,Jackson,Bakery,Breads & Buns,Tirunelveli,12/22/2018,South,1453,0.15,334.19,Tamil Nadu
OD8619,Hafiz,Oil & Masala,Edible Oil & Ghee,Krishnagiri,11/20/2018,South,682,0.11,293.26,Tamil Nadu
OD8620,Muneer,Snacks,Cookies,Tirunelveli,9/22/2017,South,963,0.28,414.09,Tamil Nadu
OD8621,Ram,Beverages,Health Drinks,Tenkasi,11/15/2016,South,1969,0.31,669.46,Tamil Nadu
OD8622,Amy,Oil & Masala,Edible Oil & Ghee,Tenkasi,3/13/2017,South,2230,0.2,869.7,Tamil Nadu
OD8623,Mathew,Beverages,Soft Drinks,Bodi,7/24/2016,South,2068,0.32,496.32,Tamil Nadu
OD8624,Shree,Snacks,Noodles,Ooty,1/26/2015,South,1354,0.12,176.02,Tamil Nadu
OD8625,Krithika,Fruits & Veggies,Organic Fruits,Ooty,1/26/2015,South,2122,0.33,530.5,Tamil Nadu
OD8626,Harish,Beverages,Health Drinks,Ooty,06-12-2018,South,1689,0.22,253.35,Tamil Nadu
OD8627,Ramesh,Beverages,Health Drinks,Theni,3/14/2015,South,1850,0.16,370,Tamil Nadu
OD8628,Rumaiza,Bakery,Cakes,Dharmapuri,04-08-2017,South,864,0.12,43.2,Tamil Nadu
OD8629,Vinne,"Eggs, Meat & Fish",Chicken,Kanyakumari,5/25/2017,South,1291,0.11,387.3,Tamil Nadu
OD8630,Hafiz,Snacks,Chocolates,Viluppuram,03-11-2017,South,1353,0.13,311.19,Tamil Nadu
OD8631,Ridhesh,Bakery,Cakes,Kanyakumari,12/20/2017,South,2302,0.32,759.66,Tamil Nadu
OD8632,Jonas,"Eggs, Meat & Fish",Chicken,Ooty,09-05-2016,South,1329,0.27,345.54,Tamil Nadu
OD8633,Vinne,Beverages,Soft Drinks,Coimbatore,10/20/2017,South,2443,0.23,219.87,Tamil Nadu
OD8634,Amrish,Snacks,Cookies,Ramanadhapuram,11/24/2015,South,2203,0.28,903.23,Tamil Nadu
OD8635,Hussain,Snacks,Cookies,Pudukottai,01-06-2015,South,1504,0.23,616.64,Tamil Nadu
OD8636,Krithika,"Eggs, Meat & Fish",Chicken,Madurai,08-04-2017,South,1881,0.15,188.1,Tamil Nadu
OD8637,Willams,Bakery,Breads & Buns,Nagercoil,10/21/2017,South,813,0.23,252.03,Tamil Nadu
OD8638,Yadav,Oil & Masala,Spices,Coimbatore,3/18/2015,South,978,0.14,176.04,Tamil Nadu
OD8639,Amrish,Snacks,Noodles,Nagercoil,3/18/2015,South,983,0.14,226.09,Tamil Nadu
OD8640,Ravi,Food Grains,Dals & Pulses,Chennai,4/23/2018,South,2385,0.19,810.9,Tamil Nadu
OD8641,James,Beverages,Soft Drinks,Ramanadhapuram,4/23/2018,South,1783,0.26,606.22,Tamil Nadu
OD8642,Shree,Snacks,Cookies,Trichy,9/26/2018,South,1390,0.32,500.4,Tamil Nadu
OD8643,James,Oil & Masala,Edible Oil & Ghee,Kanyakumari,11/24/2017,South,2104,0.29,168.32,Tamil Nadu
OD8644,Willams,Beverages,Health Drinks,Tirunelveli,4/30/2018,South,992,0.17,158.72,Tamil Nadu
OD8645,Ram,Snacks,Cookies,Krishnagiri,10-07-2018,South,1426,0.28,228.16,Tamil Nadu
OD8646,Krithika,Fruits & Veggies,Organic Fruits,Namakkal,5/20/2018,West,1836,0.19,165.24,Tamil Nadu
OD8647,Arutra,Bakery,Breads & Buns,Madurai,12/24/2015,West,836,0.1,91.96,Tamil Nadu
OD8648,Roshan,Bakery,Biscuits,Dindigul,11-10-2017,West,828,0.2,215.28,Tamil Nadu
OD8649,Shah,"Eggs, Meat & Fish",Chicken,Krishnagiri,06-06-2018,West,2136,0.27,427.2,Tamil Nadu
OD8650,Arvind,Fruits & Veggies,Fresh Fruits,Virudhunagar,11/13/2017,West,1087,0.26,391.32,Tamil Nadu
OD8651,Amrish,Food Grains,Rice,Vellore,9/20/2017,West,1638,0.32,458.64,Tamil Nadu
OD8652,Ravi,Snacks,Chocolates,Madurai,3/18/2015,West,1534,0.22,322.14,Tamil Nadu
OD8653,Vinne,Bakery,Biscuits,Chennai,11/24/2017,West,884,0.14,167.96,Tamil Nadu
OD8654,Amy,Beverages,Soft Drinks,Coimbatore,10-06-2018,West,2132,0.13,703.56,Tamil Nadu
OD8655,Haseena,Bakery,Biscuits,Kanyakumari,11/13/2017,West,564,0.33,118.44,Tamil Nadu
OD8656,Anu,Bakery,Breads & Buns,Tenkasi,11-03-2016,West,1773,0.22,478.71,Tamil Nadu
OD8657,Hussain,"Eggs, Meat & Fish",Mutton,Chennai,12/14/2016,West,1318,0.23,79.08,Tamil Nadu
OD8658,Krithika,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,9/19/2016,West,1712,0.31,547.84,Tamil Nadu
OD8659,Anu,Oil & Masala,Masalas,Theni,12/14/2018,West,743,0.12,200.61,Tamil Nadu
OD8660,Sundar,"Eggs, Meat & Fish",Fish,Nagercoil,09-06-2016,West,1896,0.27,189.6,Tamil Nadu
OD8661,Yusuf,Food Grains,Rice,Nagercoil,11/20/2016,West,2027,0.32,263.51,Tamil Nadu
OD8662,Ganesh,Food Grains,Rice,Cumbum,3/21/2018,West,2192,0.12,767.2,Tamil Nadu
OD8663,Aditi,Food Grains,Atta & Flour,Virudhunagar,11/24/2017,West,1259,0.24,226.62,Tamil Nadu
OD8664,Anu,"Eggs, Meat & Fish",Mutton,Karur,12/15/2018,West,2037,0.12,305.55,Tamil Nadu
OD8665,Veena,Food Grains,Dals & Pulses,Tenkasi,07-08-2018,West,1135,0.31,147.55,Tamil Nadu
OD8666,Vince,"Eggs, Meat & Fish",Chicken,Madurai,4/25/2015,West,1108,0.26,365.64,Tamil Nadu
OD8667,Sabeela,Food Grains,Rice,Theni,8/28/2018,West,2285,0.31,251.35,Tamil Nadu
OD8668,Surya,Bakery,Cakes,Dindigul,05-03-2016,West,624,0.21,274.56,Tamil Nadu
OD8669,Vinne,Snacks,Chocolates,Salem,11-05-2015,West,1157,0.22,242.97,Tamil Nadu
OD8670,Kumar,Bakery,Biscuits,Chennai,11/13/2016,West,911,0.11,209.53,Tamil Nadu
OD8671,Alan,Bakery,Biscuits,Karur,11-06-2018,West,1919,0.29,767.6,Tamil Nadu
OD8672,Anu,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,12-01-2018,West,2263,0.19,950.46,Tamil Nadu
OD8673,Kumar,Bakery,Cakes,Perambalur,10-11-2015,West,613,0.31,263.59,Tamil Nadu
OD8674,Jackson,Fruits & Veggies,Organic Fruits,Dharmapuri,07-09-2015,West,1764,0.15,617.4,Tamil Nadu
OD8675,Rumaiza,"Eggs, Meat & Fish",Eggs,Trichy,10/17/2017,West,1236,0.33,197.76,Tamil Nadu
OD8676,Amrish,Beverages,Soft Drinks,Coimbatore,02-10-2018,West,685,0.23,219.2,Tamil Nadu
OD8677,Ram,Snacks,Chocolates,Tenkasi,8/25/2016,West,890,0.1,267,Tamil Nadu
OD8678,Aditi,Beverages,Health Drinks,Ramanadhapuram,1/30/2018,West,1920,0.34,268.8,Tamil Nadu
OD8679,Shree,Fruits & Veggies,Fresh Vegetables,Krishnagiri,01-05-2016,West,508,0.28,76.2,Tamil Nadu
OD8680,Aditi,Oil & Masala,Masalas,Coimbatore,5/30/2018,West,2386,0.33,835.1,Tamil Nadu
OD8681,Shah,Beverages,Soft Drinks,Pudukottai,04-08-2015,West,1659,0.34,282.03,Tamil Nadu
OD8682,Suresh,Snacks,Cookies,Tirunelveli,07-06-2015,West,1645,0.12,493.5,Tamil Nadu
